町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
西区合計,ニシク_ゴウケイ,男,41821,336,361,290,322,320,298,288,233,284,272,241,275,280,270,287,329,285,333,333,368,448,493,513,636,685,730,820,822,866,895,896,946,904,923,954,906,820,703,801,676,677,607,543,553,534,540,535,534,542,527,531,593,609,694,745,755,718,439,435,527,528,531,505,470,381,368,412,423,408,377,389,333,383,329,359,301,301,273,235,194,189,151,144,127,101,90,73,75,74,49,42,34,30,23,13,8,7,4,2,1,4
西区合計,ニシク_ゴウケイ,女,41137,311,340,305,327,282,268,275,267,279,269,275,278,277,273,234,283,308,263,356,371,427,481,519,547,615,669,676,687,756,828,866,858,786,821,755,677,713,545,646,592,566,538,467,474,518,478,447,447,457,421,467,485,570,589,614,709,655,362,432,540,506,535,532,504,408,431,470,502,462,526,456,467,480,448,385,396,396,448,368,313,306,265,277,257,215,210,188,155,124,117,109,78,56,50,51,37,25,11,14,6,12
赤門町,アカモンチョウ,男,247,2,2,1,0,1,1,0,0,1,1,1,3,3,2,4,0,2,1,3,3,3,1,4,5,3,3,9,2,1,6,7,2,4,6,6,2,1,4,0,1,2,1,1,2,2,3,5,3,2,1,5,8,4,1,7,9,5,5,4,4,1,5,8,4,1,2,4,1,2,7,3,4,4,3,2,1,1,2,0,3,2,2,0,3,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
赤門町,アカモンチョウ,女,217,2,3,1,2,0,0,2,0,1,0,2,2,1,0,1,3,1,3,0,1,1,3,3,1,3,4,6,3,2,4,3,3,3,4,2,3,2,0,3,5,2,3,0,1,5,4,2,2,0,5,1,5,2,6,5,1,7,1,1,3,1,3,1,1,2,3,2,3,8,1,4,4,3,1,3,4,3,2,0,4,2,3,1,4,5,1,1,1,2,1,1,2,0,1,0,0,0,0,0,0,0
 # 赤門町２丁目,アカモンチョウ2,男,247,2,2,1,0,1,1,0,0,1,1,1,3,3,2,4,0,2,1,3,3,3,1,4,5,3,3,9,2,1,6,7,2,4,6,6,2,1,4,0,1,2,1,1,2,2,3,5,3,2,1,5,8,4,1,7,9,5,5,4,4,1,5,8,4,1,2,4,1,2,7,3,4,4,3,2,1,1,2,0,3,2,2,0,3,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
 # 赤門町２丁目,アカモンチョウ2,女,217,2,3,1,2,0,0,2,0,1,0,2,2,1,0,1,3,1,3,0,1,1,3,3,1,3,4,6,3,2,4,3,3,3,4,2,3,2,0,3,5,2,3,0,1,5,4,2,2,0,5,1,5,2,6,5,1,7,1,1,3,1,3,1,1,2,3,2,3,8,1,4,4,3,1,3,4,3,2,0,4,2,3,1,4,5,1,1,1,2,1,1,2,0,1,0,0,0,0,0,0,0
東ケ丘,アヅマガオカ,男,785,6,6,3,5,5,4,10,11,10,6,10,12,6,8,9,14,8,10,11,7,7,10,9,8,3,19,13,14,19,18,15,16,14,14,19,15,13,9,15,14,12,10,20,19,6,13,14,11,7,9,10,10,12,13,14,10,23,9,12,12,9,5,5,5,7,7,7,9,5,3,5,4,5,7,2,4,2,0,5,5,4,3,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
東ケ丘,アヅマガオカ,女,712,2,11,6,9,9,6,7,5,4,10,8,6,5,13,8,7,7,9,6,5,8,10,12,5,12,11,5,8,11,16,16,13,15,12,14,17,9,9,22,7,15,11,12,13,15,7,5,8,14,10,4,6,7,8,12,9,16,4,4,9,10,12,5,10,5,7,5,6,5,5,4,4,7,8,5,4,3,6,2,3,5,2,5,0,3,1,4,1,3,1,2,2,1,0,1,0,0,0,0,0,1
中央一丁目,チュウオウ1,男,1527,13,11,11,15,10,11,11,8,6,10,8,9,11,15,16,11,15,11,14,14,19,23,16,19,15,36,24,45,32,31,43,43,26,41,43,36,42,30,21,28,32,20,22,24,18,27,23,18,14,21,25,23,11,19,34,22,23,10,19,15,14,15,19,12,14,12,12,8,7,5,12,13,9,9,12,7,9,10,9,12,6,5,6,4,3,5,2,4,2,1,1,2,0,1,0,1,1,0,0,0,0
中央一丁目,チュウオウ1,女,1470,8,16,4,18,8,15,5,5,8,5,2,11,13,7,9,12,14,11,13,14,14,30,28,17,25,32,41,45,36,37,45,38,43,26,24,37,25,16,13,21,24,16,18,19,23,25,13,17,19,11,8,15,15,19,17,22,24,10,16,13,11,19,19,12,8,16,13,16,15,10,16,13,20,10,12,12,9,16,12,8,11,7,3,6,3,3,7,7,2,4,6,3,2,1,1,2,0,0,0,0,0
中央二丁目,チュウオウ2,男,1537,2,7,6,10,9,8,12,11,6,8,10,19,9,12,9,18,8,10,9,11,14,16,27,28,32,25,37,31,32,45,33,36,35,37,21,30,24,25,35,22,24,13,23,15,24,23,17,21,25,17,21,16,18,27,31,27,24,23,13,20,19,23,21,18,15,10,17,17,20,18,7,13,10,18,12,11,15,8,8,4,10,4,6,3,4,5,2,4,3,6,1,0,1,1,0,1,0,0,0,0,1
